Sigla,Código,Município,Produção - algodão - herbáceo (caroço) (2001),Produção - arroz (2001),Produção - café (2001),Produção - cana-de-açúcar (2001),Produção - laranja (2001),Produção - mandioca (2001),Produção - milho (2001),Produção - soja (2001),
ES,3205200,Vila Velha,,,14.6011950794351,262.821511429832,60.4906653290884,123.067215669525,22.9447351248266,,
ES,3205309,Vitória,,,,,,,,,
ES,3299919,Riacho,,,,,,,,,
ES,3299929,Ponte do Itabapoana,,,,,,,,,
GO,5200050,Abadia de Goiás,,73.0059753971756,,,,25.0306201361745,93.8648255106544,50.061240272349,
GO,5200100,Abadiânia,,1055.45781574202,,6.25765503404363,,235.70500628231,1733.37044443008,1535.21136835204,
GO,5200134,Acreúna,100913.030963999,1019.99777054911,,5696.55196599105,,244.048546327701,14897.3907510465,13282.9157522633,
GO,5200159,Adelândia,,467.238242541924,33.374160181566,,277.422706509267,148.097835805699,596.563113245492,,
GO,5200175,Água Fria de Goiás,,35.4600451929139,,100.122480544698,10934.2092294856,87.6071704766107,9271.7588754413,8971.39143380721,
GO,5200209,Água Limpa,,100.122480544698,,,,,475.581782587316,,
GO,5200258,Águas Lindas de Goiás,,,,,,,,,
GO,5200308,Alexânia,,98.0365955333501,160.613145873786,350.428681906443,62.5765503404362,,1414.23003769386,836.439889550498,
GO,5200506,Aloândia,,112.637790612785,,,,,229.447351248266,254.477971384441,
GO,5200555,Alto Horizonte,,237.790891293658,,116.809560635481,,250.306201361745,584.047803177405,,
GO,5200605,Alto Paraíso de Goiás,,266.993281452528,210.674386146135,66.748320363132,64.6624353517841,200.244961089396,438.035852383054,4906.0015466902,
GO,5200803,Alvorada do Norte,,60.4906653290884,,219.017926191527,,110.551905601437,129.324870703568,454.722932473837,
GO,5200829,Amaralina,,596.563113245492,,150.183720817047,,250.306201361745,1501.83720817047,,
GO,5200852,Americano do Brasil,,479.753552610011,27.1165051475224,5850.90745683079,,118.895445646829,780.120994244105,,
GO,5200902,Amorinópolis,,175.214340953221,,35.4600451929139,,125.153100680872,204.416731112092,,
GO,5201108,Anápolis,,317.054521724877,93.8648255106544,16.687080090783,1893.98359030387,1001.22480544698,2872.26366062602,1754.22929454356,
GO,5201207,Anhanguera,,8.3435400453915,,,,79.2636304312193,18.7729651021309,,
GO,5201306,Anicuns,,1564.41375851091,325.398061770268,17730.0225964569,306.625096668138,951.163565174631,4555.57286478376,,
GO,5201405,Aparecida de Goiânia,,14.6011950794351,8.3435400453915,39.6318152156096,43.8035852383054,52.1471252836969,41.7177002269575,,
GO,5201454,Aparecida do Rio Doce,,79.2636304312193,,,,,271.165051475224,,
GO,5201504,Aporé,,166.87080090783,,,,70.9200903858277,2113.0015164954,1777.17402966839,
GO,5201603,Araçu,,876.071704766107,187.729651021309,460.98058750788,,137.66841074896,1376.6841074896,,
GO,5201702,Aragarças,,75.0918604085235,,,,133.496640726264,73.0059753971756,,
GO,5201801,Aragoiânia,,50.061240272349,22.9447351248266,81.3495154425671,139.754295760308,204.416731112092,70.9200903858277,,
GO,5202155,Araguapaz,,79.2636304312193,,8.3435400453915,,260.735626418484,156.441375851091,,
GO,5202353,Arenópolis,,206.50261612344,,104.294250567394,,154.355490839743,525.643022859664,,
GO,5202502,Aruanã,,204.416731112092,,,,271.165051475224,625.765503404363,477.667667598663,
GO,5202601,Aurilândia,,143.926065783003,,,,335.827486827008,488.097092655403,,
GO,5202809,Avelinópolis,,467.238242541924,89.6930554879586,657.053778574581,39.6318152156096,75.0918604085235,734.231523994452,,
GO,5203104,Baliza,,375.459302042617,,,,66.748320363132,210.674386146135,,
GO,5203203,Barro Alto,,262.821511429832,,5281.46084873282,,18.7729651021309,1564.41375851091,969.936530276762,
GO,5203302,Bela Vista de Goiás,,465.152357530576,16.687080090783,37.5459302042618,129.324870703568,350.428681906443,2365.39360286849,1239.01569674064,
GO,5203401,Bom Jardim de Goiás,,469.324127553272,,125.153100680872,225.275581225571,183.557880998613,592.391343222797,,
GO,5203500,Bom Jesus de Goiás,4282.32192829719,193.987306055352,,5988.57586757975,225.275581225571,171.042570930526,16645.362390556,41419.4186703348,
GO,5203559,Bonfinópolis,,35.4600451929139,29.2023901588703,,921.961175015761,166.87080090783,433.864082360358,,
GO,5203575,Bonópolis,,469.324127553272,,200.244961089396,,834.35400453915,460.98058750788,,
GO,5203609,Brazabrantes,,379.631072065313,68.8342053744799,2836.80361543311,321.226291747573,75.0918604085235,527.728907871012,,
GO,5203807,Britânia,567.360723086622,79.2636304312193,,,,210.674386146135,79.2636304312193,,
GO,5203906,Buriti Alegre,,1147.23675624133,,,1251.53100680873,,2327.84767266423,2065.0261612344,
GO,5203939,Buriti de Goiás,,375.459302042617,,,,33.374160181566,700.857363812886,,
GO,5203962,Buritinópolis,,37.5459302042618,,104.294250567394,,66.748320363132,171.042570930526,,
GO,5204003,Cabeceiras,,66.748320363132,767.605684176018,156.441375851091,12.5153100680873,125.153100680872,11388.9321619594,11284.637911392,
GO,5204102,Cachoeira Alta,,87.6071704766107,,,,204.416731112092,807.237499391628,,
GO,5204201,Cachoeira de Goiás,,125.153100680872,,,,93.8648255106544,204.416731112092,,
GO,5204250,Cachoeira Dourada,4924.77451179233,75.0918604085235,,,,367.115761997226,3441.71026872399,9090.28687945404,
GO,5204300,Caçu,,1078.40255086685,,,,60.4906653290884,4004.89922178792,763.433914153322,
GO,5204409,Caiapônia,3408.33610854243,3295.69831792964,,31.2882751702181,,47.9753552610011,18303.6409745776,67582.6743676711,
GO,5204508,Caldas Novas,,183.557880998613,,,2350.79240778906,,8527.09792639011,13754.3257648279,
GO,5204557,Caldazinha,,87.6071704766107,12.5153100680873,75.0918604085235,27.1165051475224,139.754295760308,571.532493109318,,
GO,5204607,Campestre de Goiás,,1126.37790612785,35.4600451929139,25.0306201361745,175.214340953221,594.477228234144,675.826743676712,788.464534289497,
GO,5204656,Campinaçu,,281.594476531963,,212.760271157483,,425.520542314967,460.98058750788,,
GO,5204706,Campinorte,,244.048546327701,,166.87080090783,,208.588501134787,500.61240272349,,
GO,5204805,Campo Alegre de Goiás,,1093.00374594629,4071.64754215105,225.275581225571,,876.071704766107,13562.4243437839,46932.4127553272,
GO,5204854,Campo Limpo de Goiás,,106.380135578742,93.8648255106544,,527.728907871012,212.760271157483,375.459302042617,319.140406736225,
GO,5204904,Campos Belos,,68.8342053744799,,504.784172746186,,244.048546327701,179.386110975917,,
GO,5204953,Campos Verdes,,73.0059753971756,,29.2023901588703,,83.435400453915,166.87080090783,,
GO,5205000,Carmo do Rio Verde,,715.458558892321,,5423.30102950448,66.748320363132,667.48320363132,5331.52208900517,,
GO,5205059,Castelândia,4866.36973147459,77.1777454198714,,7354.83055001261,,104.294250567394,1282.81928197894,4958.1486719739,
GO,5205109,Catalão,,431.77819734901,2891.03662572815,329.569831792964,1407.97238265982,1825.14938492939,19269.4057348317,68333.5929717564,
GO,5205208,Caturaí,,1376.6841074896,552.759528007187,460.98058750788,279.508591520615,262.821511429832,1877.29651021309,29.2023901588703,
GO,5205307,Cavalcante,,219.017926191527,18.7729651021309,129.324870703568,,175.214340953221,337.913371838356,,
GO,5205406,Ceres,,233.619121270962,27.1165051475224,20.8588501134787,64.6624353517841,133.496640726264,542.330102950448,,
GO,5205455,Cezarina,,200.244961089396,16.687080090783,41.7177002269575,20.8588501134787,16.687080090783,1266.13220188816,446.379392428445,
GO,5205471,Chapadão do Céu,84824.5998714727,753.004489096583,150.183720817047,,,,89680.5401778905,134716.883457902,
GO,5205497,Cidade Ocidental,,12.5153100680873,304.53921165679,137.66841074896,47.9753552610011,100.122480544698,705.029133835582,,
GO,5205513,Cocalzinho de Goiás,11751.8761539339,1201.46976653638,,,,1576.92906857899,1497.66543814777,4872.62738650864,
GO,5205521,Colinas do Sul,,93.8648255106544,,100.122480544698,,75.0918604085235,166.87080090783,,
GO,5205703,Córrego do Ouro,,392.1463821334,,41.7177002269575,,100.122480544698,1051.28604571933,,
GO,5205802,Corumbá de Goiás,,531.900677893708,,68.8342053744799,,262.821511429832,1407.97238265982,143.926065783003,
GO,5205901,Corumbaíba,,93.8648255106544,,,,,1533.12548334069,440.121737394402,
GO,5206206,Cristalina,42036.8406336937,275.33682149792,9011.02324902282,1036.68485063989,1501.83720817047,500.61240272349,55234.2351004917,46723.8242541924,
GO,5206305,Cristianópolis,,,,4.17177002269575,,85.5212854652629,454.722932473837,1825.14938492939,
GO,5206404,Crixás,,375.459302042617,,150.183720817047,,834.35400453915,800.979844357584,,
GO,5206503,Cromínia,,173.128455941874,,,,66.748320363132,1011.65423050372,202.330846100744,
GO,5206602,Cumari,,41.7177002269575,,,,1084.6602059009,287.852131566007,,
GO,5206701,Damianópolis,,60.4906653290884,,402.57580719014,,210.674386146135,87.6071704766107,,
GO,5206800,Damolândia,,281.594476531963,62.5765503404362,56.3188953063926,66.748320363132,554.845413018535,525.643022859664,,
GO,5206909,Davinópolis,,29.2023901588703,,,,584.047803177405,104.294250567394,,
GO,5207105,Diorama,,150.183720817047,,22.9447351248266,,204.416731112092,269.079166463876,,
GO,5207253,Doverlândia,,1464.29127796621,,18.7729651021309,,,1462.20539295486,1351.65348735342,
GO,5207352,Edealina,,154.355490839743,,,56.3188953063926,125.153100680872,3946.49444147018,7448.69537552326,
GO,5207402,Edéia,34692.4395087379,250.306201361745,,,,62.5765503404362,6656.05907121107,71180.8260122462,
GO,5207501,Estrela do Norte,,281.594476531963,,125.153100680872,,600.734883268188,269.079166463876,,
GO,5207535,Faina,,156.441375851091,,,,98.0365955333501,216.932041180179,,
GO,5207600,Fazenda Nova,,150.183720817047,,,,350.428681906443,515.213597802925,,
GO,5207808,Firminópolis,2062.94027622305,750.918604085235,,,,367.115761997226,1355.82525737612,,
GO,5207907,Flores de Goiás,,6249.31149399823,,43.8035852383054,,116.809560635481,1084.6602059009,262.821511429832,
GO,5208004,Formosa,,1080.4884358782,102.208365556046,876.071704766107,112.637790612785,834.35400453915,5608.94479551444,6167.96197855567,
GO,5208103,Formoso,,469.324127553272,,250.306201361745,,600.734883268188,575.704263132013,,
GO,5208152,Gameleira de Goiás,,181.471995987265,,20.8588501134787,292.023901588703,450.551162451141,3458.39734881478,27362.6395788614,
GO,5208301,Divinópolis de Goiás,,79.2636304312193,,402.57580719014,,367.115761997226,58.4047803177405,,
GO,5208400,Goianápolis,,106.380135578742,,,542.330102950448,,498.526517712142,339.999256849704,
GO,5208509,Goiandira,,83.435400453915,79.2636304312193,120.981330658177,,469.324127553272,150.183720817047,,
GO,5208608,Goianésia,,450.551162451141,,35543.4805933678,,95.9507105220023,1752.14340953221,974.108300299458,
GO,5208707,Goiânia,,85.5212854652629,125.153100680872,6.25765503404363,29.2023901588703,168.956685919178,183.557880998613,308.710981679485,
GO,5208806,Goianira,,665.397318619972,173.128455941874,496.440632700794,569.44660809797,475.581782587316,650.796123540537,25.0306201361745,
GO,5208905,Goiás,,1251.53100680873,,41.7177002269575,957.421220208675,285.766246554659,2740.85290491111,657.053778574581,
GO,5209101,Goiatuba,6119.98662329467,625.765503404363,,23875.0398398878,41.7177002269575,1011.65423050372,31121.4043693103,51575.5927905876,
GO,5209150,Gouvelândia,11676.7842935254,,,,,210.674386146135,12828.1928197894,27625.4610902913,
GO,5209200,Guapó,,141.840180771655,,110.551905601437,,350.428681906443,1318.27932717186,116.809560635481,
GO,5209291,Guaraíta,,202.330846100744,,66.748320363132,,150.183720817047,740.489179028496,,
GO,5209408,Guarani de Goiás,,37.5459302042618,,402.57580719014,,314.968636713529,298.281556622746,,
GO,5209457,Guarinos,,129.324870703568,,33.374160181566,,150.183720817047,248.220316350397,,
GO,5209606,Heitoraí,,312.882751702181,,,,52.1471252836969,786.378649278149,,
GO,5209705,Hidrolândia,,27.1165051475224,162.699030885134,75.0918604085235,1835.57880998613,817.666924448367,492.268862678099,,
GO,5209804,Hidrolina,,298.281556622746,,125.153100680872,,125.153100680872,734.231523994452,112.637790612785,
GO,5209903,Iaciara,,77.1777454198714,,289.938016577355,,335.827486827008,171.042570930526,,
GO,5209937,Inaciolândia,7452.86714554596,58.4047803177405,,183.557880998613,166.87080090783,,4553.48697977241,10439.8544817961,
GO,5209952,Indiara,16219.8418482411,300.367441634094,,14184.0180771656,600.734883268188,39.6318152156096,7208.81859921826,5948.94405236414,
GO,5210000,Inhumas,,1334.96640726264,371.287532019922,6883.42053744799,3571.03513942756,1251.53100680873,2753.36821497919,861.470509686672,
GO,5210109,Ipameri,6328.57512442945,826.010464493758,2544.77971384441,2336.19121270962,,1126.37790612785,21964.3691694931,57163.6787359885,
GO,5210158,Ipiranga de Goiás,,579.876033154709,29.2023901588703,5319.00677893708,,133.496640726264,1629.07619386269,,
GO,5210208,Iporá,,281.594476531963,,73.0059753971756,,1001.22480544698,1401.71472762577,,
GO,5210307,Israelândia,,231.533236259614,,20.8588501134787,,131.410755714916,321.226291747573,,
GO,5210406,Itaberaí,,7133.72673880973,87.6071704766107,4645.26592027172,1564.41375851091,1407.97238265982,11741.4467288772,8677.28164720716,
GO,5210562,Itaguari,,625.765503404363,25.0306201361745,,,450.551162451141,2440.48546327701,,
GO,5210604,Itaguaru,,375.459302042617,129.324870703568,,,210.674386146135,2169.32041180179,,
GO,5210802,Itajá,,127.23898569222,,,,,331.655716804312,,
GO,5210901,Itapaci,241.962661316353,175.214340953221,,41.7177002269575,131.410755714916,467.238242541924,1501.83720817047,,
GO,5211008,Itapirapuã,1163.92383633211,292.023901588703,,,,260.735626418484,460.98058750788,,
GO,5211206,Itapuranga,,1533.12548334069,1268.21808689951,104.294250567394,,1501.83720817047,5694.4660809797,,
GO,5211305,Itarumã,,602.820768279536,,,,79.2636304312193,1474.72070302295,,
GO,5211404,Itauçu,,312.882751702181,198.159076078048,269.079166463876,312.882751702181,289.938016577355,1301.59224708107,75.0918604085235,
GO,5211503,Itumbiara,22051.9763399697,256.563856395789,,11685.1278335708,2690.79166463876,506.870057757534,12953.3459204703,42616.7166668484,
GO,5211602,Ivolândia,,137.66841074896,,27.1165051475224,25.0306201361745,131.410755714916,677.912628688059,938.648255106544,
GO,5211701,Jandaia,3904.77674124322,283.680361543311,,34396.2438371265,,47.9753552610011,2503.06201361745,3984.04037167444,
GO,5211800,Jaraguá,,938.648255106544,,,33.374160181566,139.754295760308,3051.64977160194,446.379392428445,
GO,5211909,Jataí,4816.30849120224,6082.4406930904,,47.9753552610011,85.5212854652629,1314.10755714916,113094.59943027,307626.321473585,
GO,5212006,Jaupaci,,337.913371838356,,,,141.840180771655,133.496640726264,,
GO,5212055,Jesúpolis,,112.637790612785,4.17177002269575,,,43.8035852383054,548.587757984491,,
GO,5212105,Joviânia,,575.704263132013,,,,,4355.32790369436,21626.4557976548,
GO,5212204,Jussara,17871.8627772286,177.300225964569,,29.2023901588703,139.754295760308,210.674386146135,300.367441634094,66.748320363132,
GO,5212253,Lagoa Santa,,33.374160181566,,,,,56.3188953063926,,
GO,5212303,Leopoldo de Bulhões,,68.8342053744799,47.9753552610011,6.25765503404363,,112.637790612785,1660.36446903291,9123.6610396356,
GO,5212501,Luziânia,17586.0965306739,102.208365556046,465.152357530576,625.765503404363,208.588501134787,1501.83720817047,39767.3977413472,44272.9093658586,
GO,5212600,Mairipotaba,,100.122480544698,,,70.9200903858277,56.3188953063926,1124.2920211165,1184.78268644559,
GO,5212709,Mambaí,,64.6624353517841,,337.913371838356,,552.759528007187,39.6318152156096,,
GO,5212808,Mara Rosa,,813.495154425671,,292.023901588703,,417.177002269575,4672.38242541924,325.398061770268,
GO,5212907,Marzagão,,70.9200903858277,,,986.623610367545,,77.1777454198714,,
GO,5212956,Matrinchã,1626.99030885134,365.029876985878,,,,271.165051475224,1301.59224708107,,
GO,5213004,Maurilândia,5060.35703752995,35.4600451929139,,29517.3587955838,,246.134431339049,577.790148143361,4751.64605585046,
GO,5213053,Mimoso de Goiás,14907.8201761033,37.5459302042618,,244.048546327701,,250.306201361745,542.330102950448,,
GO,5213087,Minaçu,,500.61240272349,,183.557880998613,,834.35400453915,1501.83720817047,,
GO,5213103,Mineiros,29285.8255593242,498.526517712142,,22.9447351248266,,87.6071704766107,40109.4828832083,192735.775048544,
GO,5213400,Moiporá,,162.699030885134,,,18.7729651021309,87.6071704766107,162.699030885134,,
GO,5213509,Monte Alegre de Goiás,,87.6071704766107,,402.57580719014,,373.37341703127,256.563856395789,,
GO,5213707,Montes Claros de Goiás,,287.852131566007,,18.7729651021309,,125.153100680872,2096.31443640461,,
GO,5213756,Montividiu,17342.0479843462,584.047803177405,,,,408.833462224184,54952.6406239598,132386.949900227,
GO,5213772,Montividiu do Norte,,469.324127553272,,150.183720817047,,584.047803177405,613.250193336275,,
GO,5213806,Morrinhos,6539.24951057559,296.195671611398,,,1407.97238265982,1589.44437864708,12953.3459204703,23049.029375394,
GO,5213855,Morro Agudo de Goiás,,177.300225964569,14.6011950794351,50.061240272349,,200.244961089396,235.70500628231,,
GO,5213905,Mossâmedes,,317.054521724877,,,,611.164308324927,907.359979936326,39.6318152156096,
GO,5214002,Mozarlândia,,33.374160181566,,,,162.699030885134,919.875290004413,,
GO,5214051,Mundo Novo,,125.153100680872,,,,325.398061770268,525.643022859664,,
GO,5214101,Mutunópolis,,469.324127553272,,206.50261612344,,750.918604085235,613.250193336275,,
GO,5214408,Nazário,,483.925322632707,125.153100680872,1637.41973390808,171.042570930526,237.790891293658,504.784172746186,,
GO,5214507,Nerópolis,,141.840180771655,344.171026872399,,104.294250567394,112.637790612785,139.754295760308,154.355490839743,
GO,5214606,Niquelândia,,1303.67813209242,329.569831792964,734.231523994452,,1668.7080090783,9190.40935999874,10250.0389457635,
GO,5214705,Nova América,,152.269605828395,14.6011950794351,33.374160181566,,200.244961089396,206.50261612344,,
GO,5214804,Nova Aurora,,25.0306201361745,,137.66841074896,,417.177002269575,73.0059753971756,,
GO,5214838,Nova Crixás,,156.441375851091,,,,325.398061770268,375.459302042617,,
